-1026.66667	20.01000	73.58000
-1033.33333	19.92000	73.71000
-1040.00000	19.77000	75.01000
-1046.66667	19.72000	75.58000
-1053.33333	19.80000	75.73000
-1060.00000	19.79000	76.62000
-1066.66667	19.86000	77.37000
-1073.33333	19.98000	77.06000
-1080.00000	20.03000	76.15000
-1086.66667	20.04000	75.97000
-1093.33333	20.03000	75.70000
-1100.00000	20.02000	75.39000
-1106.66667	20.03000	75.65000
-1113.33333	20.16000	75.84000
-1120.00000	20.14000	76.02000
-1126.66667	20.15000	76.17000
-1133.33333	20.16000	76.01000
-1140.00000	20.22000	76.34000
-1146.66667	20.44000	77.15000
-1153.33333	20.47000	77.54000
-1160.00000	20.39000	77.40000
-1166.66667	20.51000	76.80000
-1173.33333	20.75000	76.12000
-1180.00000	20.84000	75.83000
-1186.66667	20.92000	75.56000
-1193.33333	21.12000	74.67000
-1200.00000	21.37000	74.56000
-1206.66667	21.65000	75.77000
-1213.33333	22.04000	76.61000
-1220.00000	22.45000	76.80000
-1226.66667	23.23000	76.54000
-1233.33333	24.51000	75.60000
-1240.00000	25.78000	75.04000
-1246.66667	26.01000	76.13000
-1253.33333	24.78000	76.86000
-1260.00000	22.37000	76.14000
-1266.66667	19.46000	76.12000
-1273.33333	16.89000	76.48000
-1280.00000	14.68000	77.09000
-1286.66667	12.93000	77.48000
-1293.33333	12.17000	77.40000
-1300.00000	12.01000	76.56000
-1306.66667	11.52000	75.70000
-1313.33333	11.16000	75.41000
-1320.00000	11.56000	75.20000
-1326.66667	12.17000	75.45000
-1333.33333	12.53000	76.36000
-1340.00000	12.97000	77.28000
-1346.66667	13.71000	77.54000
-1353.33333	14.48000	77.51000
-1360.00000	15.09000	77.73000
-1366.66667	15.58000	78.60000
-1373.33333	15.96000	79.31000
-1380.00000	16.15000	79.05000
-1386.66667	16.15000	78.74000
-1393.33333	16.20000	78.58000
-1400.00000	16.38000	78.80000
-1406.66667	16.63000	79.70000
-1413.33333	16.97000	80.18000
-1420.00000	17.28000	80.26000
-1426.66667	17.51000	79.87000
-1433.33333	17.86000	79.26000
-1440.00000	18.17000	78.95000
-1446.66667	18.39000	78.63000
-1453.33333	18.57000	78.85000
-1460.00000	18.74000	79.10000
-1466.66667	18.89000	79.44000
-1473.33333	19.13000	80.10000
-1480.00000	19.53000	79.22000
-1486.66667	19.81000	77.79000
-1493.33333	20.03000	77.54000
-1500.00000	20.21000	78.05000
-1506.66667	20.36000	77.87000
-1513.33333	20.47000	76.83000
-1520.00000	20.54000	76.85000
-1526.66667	20.51000	78.47000
-1533.33333	20.54000	79.04000
-1540.00000	20.69000	78.36000
-1546.66667	20.75000	78.23000
-1553.33333	20.77000	78.12000
-1560.00000	20.78000	78.53000
-1566.66667	20.73000	79.07000
-1573.33333	20.66000	78.60000
-1580.00000	20.65000	79.05000
-1586.66667	20.66000	79.80000
-1593.33333	20.68000	79.04000
