-500.00000	21.16000	76.38000
-506.66667	21.22000	75.96000
-513.33333	21.21000	76.75000
-520.00000	20.97000	77.75000
-526.66667	20.69000	77.46000
-533.33333	20.61000	76.92000
-540.00000	20.72000	77.18000
-546.66667	20.82000	77.55000
-553.33333	20.91000	77.24000
-560.00000	20.88000	76.46000
-566.66667	20.79000	76.23000
-573.33333	20.72000	76.39000
-580.00000	20.79000	75.74000
-586.66667	20.75000	74.88000
-593.33333	20.61000	75.39000
-600.00000	20.52000	77.25000
-606.66667	20.47000	77.71000
-613.33333	20.55000	76.10000
-620.00000	20.76000	75.27000
-626.66667	20.89000	76.31000
-633.33333	20.86000	77.70000
-640.00000	20.84000	78.23000
-646.66667	20.98000	77.50000
-653.33333	21.09000	76.55000
-660.00000	21.14000	75.38000
-666.66667	21.07000	73.92000
-673.33333	20.90000	72.98000
-680.00000	20.84000	73.58000
-686.66667	20.84000	75.52000
-693.33333	20.84000	77.04000
-700.00000	20.80000	77.43000
-706.66667	20.86000	76.50000
-713.33333	20.97000	76.30000
-720.00000	21.03000	76.85000
-726.66667	20.96000	77.02000
-733.33333	20.87000	77.70000
-740.00000	20.89000	77.82000
-746.66667	20.89000	77.29000
-753.33333	20.87000	77.18000
-760.00000	20.94000	77.04000
-766.66667	20.88000	76.98000
-773.33333	20.74000	77.43000
-780.00000	20.72000	79.07000
-786.66667	20.81000	79.95000
-793.33333	21.01000	79.26000
-800.00000	21.03000	79.21000
-806.66667	20.89000	79.29000
-813.33333	20.79000	78.75000
-820.00000	20.88000	78.39000
-826.66667	20.90000	78.30000
-833.33333	20.77000	78.77000
-840.00000	20.73000	79.47000
-846.66667	20.92000	79.33000
-853.33333	21.04000	78.77000
-860.00000	21.05000	78.32000
-866.66667	20.95000	78.48000
-873.33333	20.71000	78.97000
-880.00000	20.73000	78.69000
-886.66667	20.95000	76.93000
-893.33333	20.95000	76.27000
-900.00000	20.72000	78.06000
-906.66667	20.71000	79.23000
-913.33333	20.84000	78.77000
-920.00000	20.81000	78.10000
-926.66667	20.74000	78.29000
-933.33333	20.77000	78.49000
-940.00000	20.72000	78.48000
-946.66667	20.68000	78.51000
-953.33333	20.65000	78.37000
-960.00000	20.56000	78.41000
-966.66667	20.55000	78.90000
-973.33333	20.63000	78.17000
-980.00000	20.82000	76.81000
-986.66667	20.81000	76.75000
-993.33333	20.53000	77.93000
-1000.00000	20.41000	77.99000
-1006.66667	20.57000	77.58000
-1013.33333	20.70000	78.02000
-1020.00000	20.68000	78.31000
-1026.66667	20.57000	77.69000
-1033.33333	20.44000	77.27000
-1040.00000	20.53000	77.60000
-1046.66667	20.64000	78.56000
-1053.33333	20.65000	78.64000
-1060.00000	20.64000	77.63000
-1066.66667	20.69000	76.57000
-1073.33333	20.75000	75.50000
-1080.00000	20.81000	74.96000
-1086.66667	20.82000	75.28000
-1093.33333	20.86000	75.70000
-1100.00000	20.95000	76.65000
-1106.66667	21.02000	76.60000
-1113.33333	21.04000	76.11000
-1120.00000	21.07000	76.18000
-1126.66667	21.22000	76.02000
-1133.33333	21.31000	75.92000
-1140.00000	21.28000	76.04000
-1146.66667	21.31000	76.38000
-1153.33333	21.43000	76.46000
-1160.00000	21.54000	76.40000
-1166.66667	21.70000	75.78000
-1173.33333	21.83000	75.55000
-1180.00000	21.99000	75.60000
-1186.66667	22.13000	74.35000
-1193.33333	22.34000	74.85000
-1200.00000	22.69000	75.54000
-1206.66667	22.98000	74.98000
-1213.33333	23.24000	76.39000
-1220.00000	23.73000	77.62000
-1226.66667	24.61000	77.39000
-1233.33333	25.92000	77.68000
-1240.00000	27.23000	78.10000
-1246.66667	26.88000	77.29000
-1253.33333	24.86000	77.21000
-1260.00000	22.47000	77.43000
-1266.66667	20.11000	75.99000
-1273.33333	18.00000	74.67000
-1280.00000	16.13000	75.23000
-1286.66667	14.70000	76.88000
-1293.33333	13.78000	78.57000
-1300.00000	13.20000	78.93000
-1306.66667	12.63000	78.07000
-1313.33333	12.38000	77.44000
-1320.00000	13.02000	77.24000
-1326.66667	13.95000	77.70000
-1333.33333	14.68000	78.72000
-1340.00000	15.37000	79.23000
-1346.66667	16.02000	79.11000
-1353.33333	16.64000	77.90000
-1360.00000	17.16000	77.01000
-1366.66667	17.56000	77.66000
-1373.33333	17.90000	78.56000
-1380.00000	18.03000	78.41000
-1386.66667	18.16000	78.76000
-1393.33333	18.42000	79.58000
-1400.00000	18.66000	78.88000
-1406.66667	18.87000	77.76000
-1413.33333	19.04000	77.14000
-1420.00000	19.14000	77.49000
-1426.66667	19.27000	79.19000
-1433.33333	19.46000	79.41000
-1440.00000	19.62000	77.56000
-1446.66667	19.76000	76.31000
-1453.33333	19.84000	76.42000
-1460.00000	19.90000	77.13000
-1466.66667	20.02000	77.27000
-1473.33333	20.14000	77.32000
-1480.00000	20.25000	77.49000
-1486.66667	20.39000	77.15000
-1493.33333	20.41000	75.49000
-1500.00000	20.26000	75.82000
-1506.66667	20.20000	78.62000
-1513.33333	20.31000	79.54000
-1520.00000	20.36000	78.77000
-1526.66667	20.24000	78.62000
-1533.33333	20.20000	79.34000
-1540.00000	20.49000	77.58000
-1546.66667	20.68000	75.50000
-1553.33333	20.62000	76.13000
-1560.00000	20.52000	76.22000
-1566.66667	20.39000	75.94000
-1573.33333	20.30000	76.51000
-1580.00000	20.25000	78.13000
-1586.66667	20.31000	77.82000
-1593.33333	20.22000	76.29000
